"","FileName_1","FileName_2","FileName_3","FileName_4","FileName_5","FileName_6","FileName_7","FileName_8","m.cx","m.cy","m.majoraxis","m.eccentricity","m.theta","s.area","s.perimeter","s.radius.mean","s.radius.sd","s.radius.min","s.radius.max"
"91","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",512.811965811966,369.25641025641,14.3743095415107,0.688228732474445,0.665799626030516,117,33,5.70208707116601,0.792802275413711,4.5504013486093,7.03089078002907
"92","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",887.63768115942,377.786231884058,29.4530338410029,0.908390887968843,-1.54937918738107,276,66,9.23813437333134,2.95677228032888,4.60459007626429,14.64082528145
"93","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",492.470817120623,378.20233463035,21.9669914377855,0.710464986618604,-0.915352384908785,257,52,8.64112624777752,1.47449395937811,5.36397141576206,11.0036303853231
"94","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",800.306818181818,375.045454545455,13.6635764466286,0.797520019681025,-1.46711811187371,88,30,4.86875289288546,1.0364044369397,2.76666666666665,6.4021697710837
"95","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",633.5,393,6.20173672949508,0.544058820354937,0,26,14,2.42975291896459,0.246143184079399,2.06155281280883,2.69258240356725
"96","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",934,400,5.08967208225153,0,0,21,12,2.15737865166653,0.111283511807396,2,2.23606797749979
"97","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",600.897727272727,403.136363636364,14.4777340060162,0.832622914696808,-0.0586582046935013,88,32,4.86601635412804,1.26267405883643,2.76293124462047,6.35482407801349
"98","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",866.168269230769,412.581730769231,20.8985314655884,0.76396235616617,1.40236579911153,208,54,7.61909018997419,1.72894337625647,4.30299605325099,10.1760902153691
"99","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",775.86,410.21,17.3624078779874,0.90218768790424,-0.365635676546665,100,35,5.5171779805633,1.64277396937649,2.83433755712953,8.18739698486364
"100","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",930.5,408.5,8.31982575549993,0.688780334454159,-0.297379628744785,40,18,3.13999284739899,0.442719407569562,2.54950975679639,3.80788655293195
"101","InputImages/CropMAX","SL","C","4biorep","3.5hTBO","1AB","midV","1.jpg",578,411,5.08967208225153,0,0,21,12,2.15737865166653,0.111283511807396,2,2.23606797749979
